"","jvm","gcc","gc","benchmark","category","rtINT","rtHS","ratio"
"1688","j12","GCC7","CGC","fj-kmeans","concurrency",475.503087567167,34.459518418,13.7988895201387
"1689","j12","GCC7","CGC","future-genetic","functional",138.768683142433,13.567528951,10.2279997812133
"1690","j12","GCC7","CGC","gauss-mix","apache",898.7085320297,60.03407491,14.9699738586294
"1691","j12","GCC7","CGC","log-regression","apache",457.745516073033,75.630679324,6.05237874582698
"1692","j12","GCC7","CGC","mnemonics","functional",991.1356260364,25.657812292,38.6289998054679
"1693","j12","GCC7","CGC","movie-lens","apache",957.5052630517,132.563625787,7.22298637629448
"1694","j12","GCC7","CGC","naive-bayes","apache",2824.18663573917,190.947511603,14.7903819852387
"1695","j12","GCC7","CGC","neo4j-analytics","database",3824.79247863812,200.952734236,19.0332940389169
"1696","j12","GCC7","CGC","page-rank","apache",1590.44669386948,151.445022829,10.5018089347531
"1697","j12","GCC7","CGC","par-mnemonics","functional",817.53743981792,23.060676531,35.451580907391
"1698","j12","GCC7","CGC","philosophers","scala",450.83397212864,13.00443815,34.6677008978385
"1699","j12","GCC7","CGC","reactors","concurrency",1835.90520767596,86.219968226,21.2932716799858
"1700","j12","GCC7","CGC","rx-scrabble","functional",95.1691840828,10.502455134,9.06161301034319
"1701","j12","GCC7","CGC","scala-doku","scala",632.99827900892,33.232794281,19.0473985923844
"1702","j12","GCC7","CGC","scala-kmeans","scala",155.9848824274,7.712726078,20.2243513966269
"1703","j12","GCC7","CGC","scala-stm-bench7","scala",179.26911263724,16.067151871,11.1574916373827
"1704","j12","GCC7","CGC","scrabble","functional",116.006393254,13.760236927,8.4305520224274
"1705","j12","GCC7","CPGC","akka-uct",NA,NA,NA,NA
"1706","j12","GCC7","CPGC","chi-square",NA,NA,NA,NA
"1707","j12","GCC7","CPGC","db-shootout",NA,NA,NA,NA
"1708","j12","GCC7","CPGC","dec-tree",NA,NA,NA,NA
"1709","j12","GCC7","CPGC","dotty",NA,NA,NA,NA
"1710","j12","GCC7","CPGC","finagle-chirper",NA,NA,NA,NA
"1711","j12","GCC7","CPGC","finagle-http",NA,NA,NA,NA
"1712","j12","GCC7","CPGC","fj-kmeans",NA,NA,NA,NA
"1713","j12","GCC7","CPGC","future-genetic",NA,NA,NA,NA
"1714","j12","GCC7","CPGC","gauss-mix",NA,NA,NA,NA
"1715","j12","GCC7","CPGC","log-regression",NA,NA,NA,NA
"1716","j12","GCC7","CPGC","mnemonics",NA,NA,NA,NA
"1717","j12","GCC7","CPGC","movie-lens",NA,NA,NA,NA
"1718","j12","GCC7","CPGC","naive-bayes",NA,NA,NA,NA
"1719","j12","GCC7","CPGC","neo4j-analytics",NA,NA,NA,NA
"1720","j12","GCC7","CPGC","page-rank",NA,NA,NA,NA
"1721","j12","GCC7","CPGC","par-mnemonics",NA,NA,NA,NA
"1722","j12","GCC7","CPGC","philosophers",NA,NA,NA,NA
"1723","j12","GCC7","CPGC","reactors",NA,NA,NA,NA
"1724","j12","GCC7","CPGC","rx-scrabble",NA,NA,NA,NA
"1725","j12","GCC7","CPGC","scala-doku",NA,NA,NA,NA
"1726","j12","GCC7","CPGC","scala-kmeans",NA,NA,NA,NA
"1727","j12","GCC7","CPGC","scala-stm-bench7",NA,NA,NA,NA
"1728","j12","GCC7","CPGC","scrabble",NA,NA,NA,NA
"1729","j12","GCC7","G1GC","akka-uct","concurrency",1198.25767603757,86.564803988,13.8423195205718
"1730","j12","GCC7","G1GC","chi-square","apache",1095.83785962063,55.759616808,19.6528943768389
"1731","j12","GCC7","G1GC","db-shootout",NA,NA,NA,NA
"1732","j12","GCC7","G1GC","dec-tree","apache",483.255900747867,80.948395366,5.96992563673281
"1733","j12","GCC7","G1GC","dotty","scala",359.5329288484,71.604447902,5.02109770248445
"1734","j12","GCC7","G1GC","finagle-chirper","web",298.037631202767,52.46349527,5.68085732124661
"1735","j12","GCC7","G1GC","finagle-http","web",188.766856602267,49.389927068,3.82197075007567
"1736","j12","GCC7","G1GC","fj-kmeans","concurrency",469.784256808833,30.437146577,15.4345695849107
"1737","j12","GCC7","G1GC","future-genetic","functional",141.5737707753,14.123627003,10.0238961808626
"1738","j12","GCC7","G1GC","gauss-mix","apache",898.689441363167,50.241763394,17.8872989452136
"1739","j12","GCC7","G1GC","log-regression","apache",457.68977197,82.196418845,5.56824468025886
"1740","j12","GCC7","G1GC","mnemonics","functional",976.5925019658,27.4899725,35.5254084727004
"1741","j12","GCC7","G1GC","movie-lens","apache",957.427054485033,115.719492839,8.27368864999346
"1742","j12","GCC7","G1GC","naive-bayes","apache",2815.32143554307,171.278199737,16.4371264986789
"1743","j12","GCC7","G1GC","neo4j-analytics","database",3782.79996017364,214.219296133,17.6585397695689
"1744","j12","GCC7","G1GC","page-rank","apache",1680.6041812572,128.839933762,13.0441248468949
"1745","j12","GCC7","G1GC","par-mnemonics","functional",803.90942670436,24.17887299,33.248424235358
"1746","j12","GCC7","G1GC","philosophers","scala",454.39598427176,13.199509445,34.4252175556332
"1747","j12","GCC7","G1GC","reactors","concurrency",1835.6701188922,95.166684812,19.2889993228043
"1748","j12","GCC7","G1GC","rx-scrabble","functional",94.7174409556,13.248921645,7.14906793877412
"1749","j12","GCC7","G1GC","scala-doku","scala",636.4747749852,34.599520908,18.3954794252089
"1750","j12","GCC7","G1GC","scala-kmeans","scala",156.242515713,8.059512666,19.3860996548994
"1751","j12","GCC7","G1GC","scala-stm-bench7","scala",177.53309081356,15.618551187,11.3668091673784
"1752","j12","GCC7","G1GC","scrabble","functional",120.61154461348,12.237480421,9.85591318344468
"1753","j12","GCC7","PGC","akka-uct","concurrency",1160.71019241123,63.552906064,18.2636839807507
"1754","j12","GCC7","PGC","chi-square","apache",1090.219824152,64.515973785,16.8984479376405
"1755","j12","GCC7","PGC","db-shootout",NA,NA,NA,NA
"1756","j12","GCC7","PGC","dec-tree","apache",480.409610211767,78.394429412,6.12810902273407
"1757","j12","GCC7","PGC","dotty","scala",356.5880937884,69.28557816,5.14664239309568
"1758","j12","GCC7","PGC","finagle-chirper","web",296.086696925233,49.725579866,5.95441416114452
"1759","j12","GCC7","PGC","finagle-http","web",189.2174137372,45.910450335,4.1214453867587
"1760","j12","GCC7","PGC","fj-kmeans","concurrency",467.693469892733,30.406137055,15.3815484369734
"1761","j12","GCC7","PGC","future-genetic","functional",141.071399576233,13.518753231,10.4352374191387
"1762","j12","GCC7","PGC","gauss-mix","apache",879.854408836933,46.027695372,19.1157606681341
"1763","j12","GCC7","PGC","log-regression","apache",458.733455344267,71.80359308,6.38872562871845
"1764","j12","GCC7","PGC","mnemonics","functional",978.034492179433,24.031189791,40.6985463759984
"1765","j12","GCC7","PGC","movie-lens","apache",952.7889215483,102.567690302,9.28936703890778
"1766","j12","GCC7","PGC","naive-bayes","apache",2783.8052225239,175.631725601,15.8502412533835
"1767","j12","GCC7","PGC","neo4j-analytics","database",3903.38886795076,301.361626291,12.9525079751912
"1768","j12","GCC7","PGC","page-rank","apache",1636.29045229548,196.40581888,8.33117094812359
"1769","j12","GCC7","PGC","par-mnemonics","functional",802.561723273,20.81756463,38.5521427475929
"1770","j12","GCC7","PGC","philosophers","scala",451.87981101976,18.297451854,24.6963246371912
"1771","j12","GCC7","PGC","reactors","concurrency",1813.51122552816,80.035555136,22.6588198513343
"1772","j12","GCC7","PGC","rx-scrabble","functional",94.43323337256,10.830781893,8.71896731976412
"1773","j12","GCC7","PGC","scala-doku","scala",639.69728947332,34.211063662,18.6985501472106
"1774","j12","GCC7","PGC","scala-kmeans","scala",152.888176049,7.71995191,19.8042912483635
"1775","j12","GCC7","PGC","scala-stm-bench7","scala",178.55642137312,16.095844217,11.0933243988864
"1776","j12","GCC7","PGC","scrabble","functional",118.631497602,11.390653539,10.4148104580499
"1777","j12","GCC7","SGC","akka-uct","concurrency",1178.94554915273,90.584606511,13.0148553331693
"1778","j12","GCC7","SGC","chi-square","apache",1093.07880794767,54.797117096,19.9477429813084
"1779","j12","GCC7","SGC","db-shootout",NA,NA,NA,NA
"1780","j12","GCC7","SGC","dec-tree","apache",480.339554975367,61.97451866,7.75059759012522
"1781","j12","GCC7","SGC","dotty","scala",358.456508906133,70.478721541,5.08602456271296
"1782","j12","GCC7","SGC","finagle-chirper","web",297.602782519033,60.522596828,4.91721766937388
"1783","j12","GCC7","SGC","finagle-http","web",188.810489635533,48.17628984,3.91915795638474
"1784","j12","GCC7","SGC","fj-kmeans","concurrency",464.974910674867,30.279397019,15.3561482873354
"1785","j12","GCC7","SGC","future-genetic","functional",142.106855962967,13.763786776,10.324691763662
"1786","j12","GCC7","SGC","gauss-mix","apache",890.5876295415,54.83868916,16.24013343833
"1787","j12","GCC7","SGC","log-regression","apache",457.8922106017,79.062458812,5.79152504844944
"1788","j12","GCC7","SGC","mnemonics","functional",981.604095846433,32.462378939,30.2382058225296
"1789","j12","GCC7","SGC","movie-lens","apache",954.420998021467,101.314915167,9.42034049427244
"1790","j12","GCC7","SGC","naive-bayes","apache",2811.37839335853,221.279167415,12.7051200806713
"1791","j12","GCC7","SGC","neo4j-analytics","database",3820.8992046292,222.669169484,17.1595340903436
"1792","j12","GCC7","SGC","page-rank","apache",1603.83151798412,147.729632278,10.856532255939
"1793","j12","GCC7","SGC","par-mnemonics","functional",804.9116205022,21.638126512,37.1987667257521
"1794","j12","GCC7","SGC","philosophers","scala",454.09605099028,13.572263881,33.4576497312269
"1795","j12","GCC7","SGC","reactors","concurrency",1836.14876258532,91.406941325,20.0876294072333
"1796","j12","GCC7","SGC","rx-scrabble","functional",94.63201817008,11.17896967,8.46518247777659
"1797","j12","GCC7","SGC","scala-doku","scala",631.04926078648,34.156173082,18.4754088015509
"1798","j12","GCC7","SGC","scala-kmeans","scala",151.83662999644,9.10523601,16.6757489679216
"1799","j12","GCC7","SGC","scala-stm-bench7","scala",179.53106277044,16.942906302,10.5962377156774
"1800","j12","GCC7","SGC","scrabble","functional",117.4942389256,11.293677286,10.4035413754251
"1801","j12","GCC8","CGC","akka-uct","concurrency",1211.97416998457,85.660153736,14.1486340745991
"1802","j12","GCC8","CGC","chi-square","apache",1099.03001350113,76.030557744,14.4551091838842
"1803","j12","GCC8","CGC","db-shootout",NA,NA,NA,NA
"1804","j12","GCC8","CGC","dec-tree","apache",484.385542930433,74.05538672,6.54085495173866
"1805","j12","GCC8","CGC","dotty","scala",357.9681764944,68.039149455,5.26120886815545
"1806","j12","GCC8","CGC","finagle-chirper","web",297.716897896433,54.483321635,5.46436760759426
"1807","j12","GCC8","CGC","finagle-http","web",189.690629531467,45.584790897,4.16127014731904
"1808","j12","GCC8","CGC","fj-kmeans","concurrency",473.496541666167,35.358714357,13.39122618785
"1809","j12","GCC8","CGC","future-genetic","functional",138.9278012849,13.385343593,10.379098625272
"1810","j12","GCC8","CGC","gauss-mix","apache",898.449683975233,53.952532446,16.6525952210765
"1811","j12","GCC8","CGC","log-regression","apache",460.8267754966,69.038173026,6.67495611917556
"1812","j12","GCC8","CGC","mnemonics","functional",991.5846145486,25.464297651,38.940191013266
"1813","j12","GCC8","CGC","movie-lens","apache",959.057509326167,127.375184583,7.52939053604454
"1814","j12","GCC8","CGC","naive-bayes","apache",2830.69399654107,203.122382858,13.9359038463032
"1815","j12","GCC8","CGC","neo4j-analytics","database",3861.33850510896,212.945119028,18.1330218919046
"1816","j12","GCC8","CGC","page-rank","apache",1598.50703684332,168.986853016,9.45935738972528
"1817","j12","GCC8","CGC","par-mnemonics","functional",815.6176837472,22.389188134,36.4290870604911
"1818","j12","GCC8","CGC","philosophers","scala",452.45800806824,13.72728057,32.9604983129036
"1819","j12","GCC8","CGC","reactors","concurrency",1832.26742870572,85.446309389,21.443494070226
"1820","j12","GCC8","CGC","rx-scrabble","functional",95.3896625572,10.502374055,9.08267616994527
"1821","j12","GCC8","CGC","scala-doku","scala",629.0382117306,34.219340097,18.3825348457187
"1822","j12","GCC8","CGC","scala-kmeans","scala",154.26175632116,7.786765703,19.8107612589047
"1823","j12","GCC8","CGC","scala-stm-bench7","scala",179.55381631452,15.522709987,11.5671694224071
"1824","j12","GCC8","CGC","scrabble","functional",118.46648710496,12.56661314,9.42708156805406
"1825","j12","GCC8","CPGC","akka-uct",NA,NA,NA,NA
"1826","j12","GCC8","CPGC","chi-square",NA,NA,NA,NA
"1827","j12","GCC8","CPGC","db-shootout",NA,NA,NA,NA
"1828","j12","GCC8","CPGC","dec-tree",NA,NA,NA,NA
"1829","j12","GCC8","CPGC","dotty",NA,NA,NA,NA
"1830","j12","GCC8","CPGC","finagle-chirper",NA,NA,NA,NA
"1831","j12","GCC8","CPGC","finagle-http",NA,NA,NA,NA
"1832","j12","GCC8","CPGC","fj-kmeans",NA,NA,NA,NA
"1833","j12","GCC8","CPGC","future-genetic",NA,NA,NA,NA
"1834","j12","GCC8","CPGC","gauss-mix",NA,NA,NA,NA
"1835","j12","GCC8","CPGC","log-regression",NA,NA,NA,NA
"1836","j12","GCC8","CPGC","mnemonics",NA,NA,NA,NA
"1837","j12","GCC8","CPGC","movie-lens",NA,NA,NA,NA
"1838","j12","GCC8","CPGC","naive-bayes",NA,NA,NA,NA
"1839","j12","GCC8","CPGC","neo4j-analytics",NA,NA,NA,NA
"1840","j12","GCC8","CPGC","page-rank",NA,NA,NA,NA
"1841","j12","GCC8","CPGC","par-mnemonics",NA,NA,NA,NA
"1842","j12","GCC8","CPGC","philosophers",NA,NA,NA,NA
"1843","j12","GCC8","CPGC","reactors",NA,NA,NA,NA
"1844","j12","GCC8","CPGC","rx-scrabble",NA,NA,NA,NA
"1845","j12","GCC8","CPGC","scala-doku",NA,NA,NA,NA
"1846","j12","GCC8","CPGC","scala-kmeans",NA,NA,NA,NA
"1847","j12","GCC8","CPGC","scala-stm-bench7",NA,NA,NA,NA
"1848","j12","GCC8","CPGC","scrabble",NA,NA,NA,NA
"1849","j12","GCC8","G1GC","akka-uct","concurrency",1200.77450752443,90.846962958,13.2175525568155
"1850","j12","GCC8","G1GC","chi-square","apache",1103.36606705737,64.641910403,17.0688963271444
"1851","j12","GCC8","G1GC","db-shootout",NA,NA,NA,NA
"1852","j12","GCC8","G1GC","dec-tree","apache",487.100813233433,71.329473045,6.8288856266488
"1853","j12","GCC8","G1GC","dotty","scala",359.118310663633,70.669640559,5.08164903377167
"1854","j12","GCC8","G1GC","finagle-chirper","web",298.368537103367,51.550908673,5.78784244126502
"1855","j12","GCC8","G1GC","finagle-http","web",188.6001084018,48.193471809,3.91339534842517
"1856","j12","GCC8","G1GC","fj-kmeans","concurrency",466.2836307847,29.56900112,15.7693399547851
"1857","j12","GCC8","G1GC","future-genetic","functional",141.920313055533,13.957386792,10.1681149322936
"1858","j12","GCC8","G1GC","gauss-mix","apache",896.525857080467,56.982776561,15.7332778637197
"1859","j12","GCC8","G1GC","log-regression","apache",457.030885993067,75.110561677,6.08477524051077
"1860","j12","GCC8","G1GC","mnemonics","functional",976.947161098833,27.319327329,35.7602934118288
"1861","j12","GCC8","G1GC","movie-lens","apache",960.140388505267,118.217562502,8.12180836911625
"1862","j12","GCC8","G1GC","naive-bayes","apache",2818.18628787233,167.575704537,16.8173918507983
"1863","j12","GCC8","G1GC","neo4j-analytics","database",3804.14639150244,196.019653166,19.4069642000687
"1864","j12","GCC8","G1GC","page-rank","apache",1692.3162722098,147.042473683,11.5090302129857
"1865","j12","GCC8","G1GC","par-mnemonics","functional",805.92129841452,22.261286053,36.202818493764
"1866","j12","GCC8","G1GC","philosophers","scala",452.72167861664,14.278691923,31.7061031261134
"1867","j12","GCC8","G1GC","reactors","concurrency",1820.52043138488,85.904720478,21.1923212281578
"1868","j12","GCC8","G1GC","rx-scrabble","functional",95.50413746524,10.885403256,8.77359664306404
"1869","j12","GCC8","G1GC","scala-doku","scala",635.37241557672,40.077688695,15.8535194085678
"1870","j12","GCC8","G1GC","scala-kmeans","scala",156.02506782132,8.751509723,17.8283602212391
"1871","j12","GCC8","G1GC","scala-stm-bench7","scala",178.05201629524,15.291810042,11.6436194149815
"1872","j12","GCC8","G1GC","scrabble","functional",118.20604460288,11.569907955,10.2166797750363
"1873","j12","GCC8","PGC","akka-uct","concurrency",1159.4191767757,65.191324486,17.7848691665206
"1874","j12","GCC8","PGC","chi-square","apache",1095.59844293893,65.095357452,16.8306694336352
"1875","j12","GCC8","PGC","db-shootout",NA,NA,NA,NA
"1876","j12","GCC8","PGC","dec-tree","apache",482.933461162933,71.037125498,6.79832492907571
"1877","j12","GCC8","PGC","dotty","scala",356.837780106033,68.7081716,5.19352752076484
"1878","j12","GCC8","PGC","finagle-chirper","web",295.568943340467,49.243137799,6.00223618053984
"1879","j12","GCC8","PGC","finagle-http","web",188.601323044033,52.2297837,3.61099184571261
"1880","j12","GCC8","PGC","fj-kmeans","concurrency",470.8704064054,29.231666289,16.1082300868559
"1881","j12","GCC8","PGC","future-genetic","functional",141.182009618033,13.638762094,10.3515266741211
"1882","j12","GCC8","PGC","gauss-mix","apache",881.972937554033,50.764063979,17.3739623746217
"1883","j12","GCC8","PGC","log-regression","apache",458.824720855533,79.710546695,5.75613566685416
"1884","j12","GCC8","PGC","mnemonics","functional",983.437526723633,23.799396208,41.3219527978217
"1885","j12","GCC8","PGC","movie-lens","apache",953.911079728733,103.205884258,9.24279741011754
"1886","j12","GCC8","PGC","naive-bayes","apache",2790.57378377177,179.940471295,15.5083165209499
"1887","j12","GCC8","PGC","neo4j-analytics","database",3907.2092029842,277.851497902,14.0622211234661
"1888","j12","GCC8","PGC","page-rank","apache",1642.695778848,178.455471564,9.20507376126529
"1889","j12","GCC8","PGC","par-mnemonics","functional",805.61187814032,20.136797999,40.0069503691861
"1890","j12","GCC8","PGC","philosophers","scala",455.6667801022,13.106224838,34.7672030454602
"1891","j12","GCC8","PGC","reactors","concurrency",1813.70476673916,78.610250153,23.072115445621
"1892","j12","GCC8","PGC","rx-scrabble","functional",94.70751933132,10.674838198,8.87203324065971
"1893","j12","GCC8","PGC","scala-doku","scala",634.75583644992,33.876351673,18.7374320167963
"1894","j12","GCC8","PGC","scala-kmeans","scala",153.85634962388,7.439206752,20.6818219674452
